1,Paducah,Kentucky,PAH,2.13,36
1,Baton Rouge,Louisiana,BTR,1.84,51
1,Lake Charles,Louisiana,LCH,2.1,51
1,New Orleans,Louisiana,MSY,0.75,54
1,Shreveport,Louisiana,SHV,1.5,46
1,Slidell,Louisiana,ASD,0.27,51
1,Bangor,Maine,BGR,1.99,22
1,Caribou,Maine,CAR,0.52,18
1,Portland,Maine,PWM,2.11,27
1,Baltimore,Maryland,BWI,1.05,35
1,Salisbury,Maryland,SBY,0.28,39
1,Boston,Massachusetts,BOS,1.39,33
1,Milton,Massachusetts,MQE,0,60
1,Worcester,Massachusetts,ORH,1.12,28
1,Alpena,Michigan,APN,0.69,24
1,Detroit,Michigan,DTW,0.66,31
1,Flint,Michigan,FNT,0.71,30
1,Grand Rapids,Michigan,GRR,0.82,29
1,Houghton Lake,Michigan,HTL,0.78,24
1,Lansing,Michigan,LAN,0.86,28
1,Marquette,Michigan,MQT,0.61,21
1,Muskegon,Michigan,MKG,0.95,30
1,Sault Ste Marie,Michigan,ANJ,0.61,25
1,Duluth,Minnesota,DLH,0.18,16
1,International Falls,Minnesota,INL,0.1,14
1,Minneapolis,Minnesota,MSP,0.17,19
1,Rochester,Minnesota,RST,0.44,17
1,St Cloud,Minnesota,STC,0.13,17
1,Greenville,Mississippi,GLH,1.23,42
1,Greenwood,Mississippi,GWO,0.35,43
1,Gulfport,Mississippi,GPT,0.32,51
1,Hattiesburg,Mississippi,HBG,0.11,47
1,Jackson,Mississippi,JAN,1.15,46
1,Meridian,Mississippi,MEI,0.1,45
1,Tupelo,Mississippi,TUP,0.4,40
1,Cape Girardeau,Missouri,CGI,1.4,35
1,Columbia,Missouri,COU,0.69,31
1,Kansas City,Missouri,MCI,0.6,28
1,Rolla/Vichy,Missouri,VIH,0.67,31
1,Springfield,Missouri,SGF,0.69,32
1,St Joseph,Missouri,STJ,0.54,26
1,St Louis,Missouri,STL,0.52,34
1,Billings,Montana,BIL,0.09,23
1,Butte,Montana,BTM,0.13,18
1,Cut Bank,Montana,CTB,0.07,10
1,Dillon,Montana,DLN,0.05,19
1,Glasgow,Montana,GGW,0.11,11
1,Great Falls,Montana,GTF,0.14,15
1,Havre,Montana,HVR,0.12,9
1,Helena,Montana,HLN,0.15,16
1,Kalispell,Montana,GPI,0.02,22
1,Miles City,Montana,MLS,0,13
1,Missoula,Montana,MSO,0.01,21
1,Grand Island,Nebraska,GRI,0.09,22
1,Lincoln,Nebraska,LNK,0.51,24
1,Norfolk,Nebraska,OFK,0.25,20
1,North Platte,Nebraska,LBF,0.04,25
1,Omaha,Nebraska,OMA,0.71,23
1,Scottsbluff,Nebraska,BFF,0.04,21
1,Sidney,Nebraska,SNY,0,20
1,Valentine,Nebraska,VTN,0.01,17
1,Ely,Nevada,ELY,1.12,22
1,Eureka,Nevada,P68,0.08,25
1,Las Vegas,Nevada,LAS,0.26,48
1,Mercury,Nevada,DRA,0.88,42
1,Reno,Nevada,RNO,0.25,33
1,Winnemucca,Nevada,WMC,0.67,30
1,Concord,New Hampshire,CON,0.82,25
1,Mt. Washington,New Hampshire,MWN,0,60
1,Atlantic City,New Jersey,ACY,0.8,35
1,Newark,New Jersey,EWR,1.78,34
1,Albuquerque,New Mexico,ABQ,0.37,35
1,Clayton,New Mexico,CAO,0.27,31
1,Roswell,New Mexico,ROW,0.11,31
1,Albany,New York,ALB,0.9,27
1,Binghamton,New York,BGM,0.74,25
1,Buffalo,New York,BUF,0.64,29
1,Glens Falls,New York,GFL,0.77,24
